date,AQI,co,no,no2,o3,so2,pm2_5,pm10,nh3
1/13/2022 7:00,232.4,1735.69,10.51,63.06,104.43,74.39,182.18,204.76,6.65
1/13/2022 8:00,197.0,1335.14,5.7,46.61,125.89,61.99,144.51,160.81,5.13
1/13/2022 9:00,198.6,1401.9,5.64,55.52,123.02,76.29,147.73,164.26,5.95
1/13/2022 10:00,301.9,3257.75,32.19,130.24,45.78,121.12,251.41,297.51,33.44
1/13/2022 11:00,449.0,6355.29,125.17,194.67,6.17,198.36,423.24,513.57,83.09
1/13/2022 12:00,499.7,9506.23,246.76,227.57,0.56,263.21,584.23,714.62,131.73
1/13/2022 13:00,499.7,12817.38,364.78,254.99,0,335.69,769.49,940.85,186.44
1/13/2022 14:00,499.7,15594.48,439.88,276.92,0,396.73,964.72,1175.2,245.21
1/13/2022 15:00,499.7,16448.97,432.73,285.15,0,396.73,1043.36,1266.88,271.56
1/13/2022 16:00,499.7,14953.61,361.2,263.21,0,339.51,986.02,1194.64,257.37
1/13/2022 17:00,499.7,14099.12,325.44,238.54,0,297.55,972.65,1175.67,237.11
1/13/2022 18:00,499.7,13885.5,325.44,222.09,0,263.21,978.36,1173.93,210.76
1/13/2022 19:00,499.7,12390.14,293.25,191.93,0,211.72,891.09,1055,166.18
1/13/2022 20:00,499.7,10467.53,243.19,159.03,0,165.94,791.31,923.56,131.73
1/13/2022 21:00,499.7,8972.17,193.12,131.61,0,125.89,718.83,833.39,104.37
1/13/2022 22:00,499.7,7370,141.26,108.3,0,81.06,634.71,736.23,68.9
1/13/2022 23:00,499.7,5821.23,101.03,87.05,0,49.11,527.89,613.58,36.48
1/14/2022 0:00,466.5,4859.92,80.47,74.03,0,34.33,449.74,522.38,19.76
1/14/2022 1:00,432.1,4325.87,68.84,71.97,0,37.67,397.55,461.81,24.32
1/14/2022 2:00,481.2,5500.79,110.86,73.34,0,50.07,471.93,552.95,30.4
1/14/2022 3:00,499.7,7263.18,177.03,76.77,0.03,60.56,572.38,653.41,34.45
1/14/2022 4:00,499.7,8544.92,223.52,80.88,0.4,69.62,659.26,738.42,33.44
1/14/2022 5:00,499.7,9613.04,246.76,91.85,2.19,79.15,743.52,841.31,29.64
1/14/2022 6:00,499.7,9826.66,209.21,137.09,9.66,92.51,799.17,901.61,27.87
1/14/2022 7:00,399.6,2590.18,23.69,97.33,74.39,156.4,349.98,381.18,2.91
1/14/2022 8:00,331.2,1949.31,10.73,79.51,94.41,127.79,280.97,305.65,0.91
1/14/2022 9:00,326.6,1895.9,6.87,86.37,95.84,131.61,276.33,300.78,1.71
1/14/2022 10:00,387.0,3017.43,19,126.12,43.27,125.89,337.25,379.63,16.21
1/14/2022 11:00,459.9,5073.55,72.42,150.8,7.87,110.63,439.72,512.36,34.96
1/14/2022 12:00,499.7,6942.75,144.84,154.91,0.93,100.14,520.58,619.3,46.61
1/14/2022 13:00,499.7,8651.73,198.48,153.54,0.01,101.09,601.68,722.76,55.73
1/14/2022 14:00,499.7,9506.23,211,142.57,0,95.37,672.41,812.11,56.74
1/14/2022 15:00,499.7,9078.98,191.33,117.9,0,79.15,687.78,833.07,47.62
1/14/2022 16:00,499.7,8224.49,166.3,91.85,0,61.04,657.15,794.99,33.94
1/14/2022 17:00,499.7,7370,141.26,76.09,0,48.16,610.56,737.22,22.8
1/14/2022 18:00,495.7,5767.82,98.35,67.86,0,33.86,493.86,588.86,12.92
1/14/2022 19:00,401.5,3845.21,43.81,67.17,0,22.41,351.25,408.53,7.98
1/14/2022 20:00,358.6,3177.64,21.23,66.49,0.02,17.17,308.58,354.22,6.21
1/14/2022 21:00,345.9,2830.51,12.18,63.06,0.14,16.69,295.8,337.24,6.21
1/14/2022 22:00,343.3,2643.59,8.83,57.58,0.39,17.4,293.14,332.72,6.46
1/14/2022 23:00,341.2,2483.37,6.98,52.09,0.64,17.4,291.03,326.89,6.33
1/15/2022 0:00,341.3,2429.96,7.15,48.67,0.59,18.12,291.17,321.9,6.52
1/15/2022 1:00,359.0,2616.88,13.08,47.98,0.2,22.17,308.99,338.56,8.23
1/15/2022 2:00,407.2,3337.86,33.97,50.04,0.01,30.99,359.87,395.73,12.67
1/15/2022 3:00,435.7,4005.43,56.77,55.52,0.34,40.53,403,445.85,17.23
1/15/2022 4:00,445.2,4112.24,59.01,61.69,3.35,51.5,417.38,462.08,19.51
1/15/2022 5:00,454.7,4272.46,56.33,68.55,12.7,60.08,431.84,484.46,19
1/15/2022 6:00,448.4,3845.21,34.42,77.46,42.92,68.66,422.33,474.02,16.97
1/15/2022 7:00,258.7,1602.17,7.26,40.1,125.89,58.17,208.68,229.63,6.78
1/15/2022 8:00,218.8,1241.68,5.03,32.56,143.05,53.41,168.47,185.47,6.21
1/15/2022 9:00,212.9,1214.98,4.97,38.04,143.05,63.9,162.48,180.17,7.22
1/15/2022 10:00,248.5,1842.5,9.5,65.12,104.43,69.62,198.43,226.61,14.57
1/15/2022 11:00,313.9,2964.02,20.56,104.19,51.5,63.9,263.5,310.07,22.04
1/15/2022 12:00,363.9,4058.84,41.57,131.61,13.77,57.7,313.96,377.29,23.31
1/15/2022 13:00,399.8,4753.11,59.9,131.61,0.57,54.84,350.16,424.67,24.07
1/15/2022 14:00,406.6,4646.3,50.96,112.41,0,47.21,359.01,437.25,20.27
1/15/2022 15:00,382.0,3898.62,27.72,93.22,0.08,37.67,332.21,402.99,15.33
1/15/2022 16:00,383.5,3578.19,18.1,80.88,0.18,32.42,333.75,404.53,13.43
1/15/2022 17:00,421.3,4005.43,30.4,70.6,0.01,32.42,381.27,464.16,14.57
1/15/2022 18:00,430.6,4058.84,39.34,62.38,0,29.09,395.25,479.07,13.43
1/15/2022 19:00,411.5,3578.19,36.66,53.47,0,22.41,366.44,426.98,9.37
1/15/2022 20:00,382.0,2964.02,25.26,46.61,0.02,18.36,332.21,367.14,6.78
1/15/2022 21:00,351.2,2403.26,11.73,43.87,0.45,16.45,301.2,320.99,5.64
1/15/2022 22:00,325.2,1949.31,2.04,41.13,4.6,15.97,274.93,287.04,5.32
1/15/2022 23:00,321.5,1789.09,0.62,36.67,10.19,15.97,271.14,281.03,4.94
1/16/2022 0:00,328.4,1735.69,0.3,34.96,16.27,17.4,278.15,287.81,4.88
1/16/2022 1:00,350.1,1869.2,0.39,40.1,19.49,22.17,300.06,312.75,6.08
1/16/2022 2:00,388.8,2323.15,3.24,56.89,7.78,30.04,339.1,360.99,9.63
1/16/2022 3:00,415.2,2830.51,13.75,68.55,1.39,37.19,372.02,403.69,12.54
1/16/2022 4:00,426.9,3044.13,22.35,71.29,8.58,45.3,389.77,427.96,13.3
1/16/2022 5:00,432.3,3017.43,22.8,69.23,29.33,53.41,397.9,437.02,12.29
1/16/2022 6:00,430.4,2777.1,17.43,64.43,66.52,62.94,395.03,429.49,10.26
1/16/2022 7:00,302.1,1628.88,6.31,37.36,130.18,54.36,251.56,269.03,3.36
1/16/2022 8:00,269.0,1375.2,4.25,31.53,145.91,49.11,219.07,233.97,3.1
1/16/2022 9:00,272.4,1401.9,3.69,35.99,148.77,54.84,222.55,238.15,4.24
1/16/2022 10:00,337.7,2536.77,12.63,81.57,77.96,53.88,287.58,322.05,16.47
1/16/2022 11:00,411.9,4058.84,42.02,119.27,18.95,58.17,367,422.89,27.11
1/16/2022 12:00,443.7,5233.76,94.77,126.12,1.86,81.06,415.15,484.07,41.54
1/16/2022 13:00,496.0,6675.72,155.57,127.49,0.01,118.26,494.32,581.87,68.9
1/16/2022 14:00,499.7,7797.24,175.24,124.75,0,133.51,579.1,689.94,83.09
1/16/2022 15:00,499.7,7904.05,150.2,117.9,0,112.53,618.81,745.47,70.93
1/16/2022 16:00,499.7,7690.43,123.38,106.93,0,84.88,642.97,773.36,52.18
1/16/2022 17:00,499.7,7690.43,113.55,94.59,0,70.57,678.67,809.07,43.06
1/16/2022 18:00,499.7,7156.37,104.61,82.25,0,53.41,670.94,790.15,29.64
1/16/2022 19:00,499.7,6141.66,87.62,72.66,0,36.24,603.1,694.38,16.47
1/16/2022 20:00,499.7,5500.79,75.1,65.8,0,34.33,569.48,631.88,14.19
1/16/2022 21:00,499.7,5126.95,64.37,61.69,0,33.86,553.7,591.43,13.43
1/16/2022 22:00,499.7,4859.92,56.77,58.95,0,32.42,539.3,562.83,12.03
1/16/2022 23:00,499.7,4646.3,50.07,58.95,0,29.8,527.69,545.16,9.75
1/17/2022 0:00,499.7,4379.27,43.36,63.75,0,30.04,512.28,528.82,8.87
1/17/2022 1:00,481.1,4005.43,36.66,74.71,0.01,42.92,471.84,497.93,11.91
1/17/2022 2:00,499.7,4859.92,67.06,87.74,0,58.17,517.93,577.08,19.76
1/17/2022 3:00,499.7,5714.42,108.18,89.11,0.04,66.76,545.94,628.84,23.56
1/17/2022 4:00,439.8,3685,47.39,106.93,0.17,99.18,409.27,462.38,16.47
1/17/2022 5:00,428.0,3471.37,45.15,102.82,0.32,103.95,391.35,443.52,19.25
1/17/2022 6:00,434.4,3738.4,56.33,102.82,0.33,117.3,401.02,458.32,23.05
1/17/2022 7:00,347.3,2349.85,10.62,102.82,14.48,103.95,297.19,331.67,12.29
1/17/2022 8:00,319.9,2082.82,3.63,100.08,23.25,100.14,269.56,299.38,11.02
1/17/2022 9:00,321.5,2216.34,5.14,109.67,15.91,118.26,271.16,302.39,13.05
1/17/2022 10:00,412.1,3845.21,57.22,113.79,9.75,112.53,367.25,424.55,29.64
1/17/2022 11:00,499.7,6462.1,144.84,122.01,2.84,105.86,527.52,621.6,46.61
1/17/2022 12:00,499.7,8972.17,243.19,130.24,0.45,116.35,668.92,793.74,59.78
1/17/2022 13:00,499.7,11428.83,325.44,141.2,0.01,160.22,826.33,982.82,91.2
1/17/2022 14:00,499.7,13671.88,375.51,149.43,0,223.16,988.67,1186.13,141.86
1/17/2022 15:00,499.7,15167.24,393.39,156.28,0,263.21,1117.5,1352.22,178.34
1/17/2022 16:00,499.7,15808.11,393.39,157.65,0,282.29,1207.49,1460.83,196.58
1/17/2022 17:00,499.7,15808.11,375.51,148.06,0,278.47,1259.21,1516.28,202.66
1/17/2022 18:00,499.7,14526.37,332.59,126.12,0,238.42,1201.57,1443.74,176.31
1/17/2022 19:00,499.7,12069.7,271.8,95.96,0,154.5,1031.91,1229.38,109.43
1/17/2022 20:00,499.7,9506.23,207.42,71.29,0,82.97,860.4,1007.58,51.17
1/17/2022 21:00,499.7,7370,153.78,56.21,0,47.21,716.14,800.91,23.05
1/17/2022 22:00,499.7,5607.6,107.29,47.3,0,34.33,584.21,625.67,13.43
1/17/2022 23:00,499.7,4592.9,79.57,42.84,0,34.81,503.22,529.31,12.67
1/18/2022 0:00,469.9,4058.84,62.58,44.55,0,41.48,454.78,477.38,14.82
1/18/2022 1:00,454.5,3791.81,45.15,59.63,0,51.98,431.44,459.63,18.49
1/18/2022 2:00,473.6,4379.27,61.69,63.75,0,56.74,460.36,502.75,22.8
1/18/2022 3:00,471.1,4646.3,76.89,71.29,0.09,55.79,456.64,506.48,22.29
1/18/2022 4:00,455.1,4486.08,73.31,78.14,0.45,54.84,432.41,486.91,20.77
1/18/2022 5:00,438.3,4165.65,59.9,80.88,1.22,58.17,406.94,465.64,19.76
1/18/2022 6:00,413.8,3631.59,42.02,78.14,3.04,60.56,369.94,423.05,19.25
1/18/2022 7:00,307.3,1762.39,4.14,53.47,65.09,57.7,256.81,278.25,6.97
1/18/2022 8:00,277.7,1441.96,4.02,38.04,92.98,50.54,227.92,245.17,5.64
1/18/2022 9:00,272.4,1415.25,4.41,36.67,108.72,53.41,222.55,240.27,6.46
1/18/2022 10:00,285.4,1708.98,6.37,49.35,97.27,53.88,235.62,259.39,10.51
1/18/2022 11:00,310.8,2296.45,8.94,78.14,59.37,52.93,260.38,293.93,14.31
1/18/2022 12:00,334.3,2883.91,11.73,112.41,14.84,52.93,284.1,326.49,15.58
1/18/2022 13:00,370.4,3524.78,28.61,117.9,0.14,55.31,320.49,374.06,17.73
1/18/2022 14:00,414.9,4058.84,40.23,108.3,0,53.88,371.6,440.54,18.75
1/18/2022 15:00,436.8,4219.06,38,97.33,0,48.16,404.75,483,17.48
1/18/2022 16:00,443.0,4058.84,33.08,84.31,0,41.96,414.06,491.38,15.58
1/18/2022 17:00,435.2,3738.4,26.38,76.77,0.02,37.67,402.22,474.88,13.68
1/18/2022 18:00,409.1,3097.53,15.65,71.29,0.33,31.47,362.69,421.37,9.63
1/18/2022 19:00,367.5,2349.85,4.53,63.06,2.5,24.56,317.58,357.65,5.83
1/18/2022 20:00,357.0,2056.12,2.26,54.15,4.38,22.17,306.96,335.38,5.38
1/18/2022 21:00,358.6,2002.72,2.07,47.98,4.38,22.17,308.58,332.11,5.57
1/18/2022 22:00,360.6,1976.01,2.4,44.55,3.62,22.41,310.61,330.41,5.83
1/18/2022 23:00,360.1,1922.61,2.49,42.5,3.62,23.13,310.09,326.16,5.89
1/19/2022 0:00,363.2,1922.61,3.21,43.87,3.08,25.75,313.27,327.84,6.14
1/19/2022 1:00,384.3,2189.64,9.16,48.67,1.13,32.9,334.54,352.25,8.36
1/19/2022 2:00,427.8,3017.43,32.19,54.84,0.01,44.82,391.07,419.49,14.06
1/19/2022 3:00,466.9,4005.43,65.27,61.01,0.07,57.22,450.29,489.88,19.51
1/19/2022 4:00,499.7,4753.11,89.41,69.92,0.73,72.48,504.15,553.06,23.05
1/19/2022 5:00,499.7,5180.36,94.77,82.94,3.93,90.6,543.16,603.71,22.8
1/19/2022 6:00,499.7,5073.55,76,108.3,14.48,118.26,554.61,616.09,21.03
1/19/2022 7:00,406.8,3070.83,27.05,101.45,63.66,131.61,359.26,396.59,12.41
1/19/2022 8:00,342.9,2456.67,16.09,89.11,88.69,114.44,292.74,325.01,10.26
1/19/2022 9:00,343.6,2269.74,11.73,85.68,110.15,111.58,293.48,325.31,9.88
1/19/2022 10:00,431.2,3738.4,30.4,122.01,62.94,90.6,396.18,453.15,24.32
1/19/2022 11:00,499.7,6141.66,84.04,160.4,15.02,87.74,542.95,635.28,40.02
1/19/2022 12:00,499.7,8331.3,171.66,178.22,1.61,115.39,659.21,777.6,63.84
1/19/2022 13:00,499.7,10467.53,250.34,189.19,0.01,148.77,785.74,931.12,91.2
1/19/2022 14:00,499.7,11749.27,264.64,171.36,0,127.79,892.13,1059.85,77.01
1/19/2022 15:00,499.7,10894.78,203.85,143.95,0,81.06,878.95,1044.8,38
1/19/2022 16:00,499.7,7690.43,93.88,122.01,0,52.93,693.64,812.92,18.49
1/19/2022 17:00,499.7,7583.62,89.41,102.82,0,51.5,693.9,820.61,21.28
1/19/2022 18:00,499.7,7263.18,89.41,87.74,0,49.11,653.38,772.63,21.53
1/19/2022 19:00,499.7,6355.29,80.47,77.46,0,45.3,579.09,679.71,18.24
1/19/2022 20:00,499.7,6141.66,78.68,73.34,0,45.78,571.98,659.57,16.72
1/19/2022 21:00,499.7,6408.69,83.15,69.92,0,44.82,601.95,684.88,15.2
1/19/2022 22:00,499.7,6622.31,88.51,63.75,0,43.39,628.89,711.83,14.44
1/19/2022 23:00,499.7,6835.94,96.56,58.95,0,43.39,666.81,749.75,15.83
1/20/2022 0:00,499.7,7156.37,110.86,54.84,0,44.82,712.63,792.77,19
1/20/2022 1:00,499.7,7904.05,139.47,53.47,0,52.93,784.81,865.88,27.61
1/20/2022 2:00,499.7,10147.09,212.79,55.52,0,68.66,940.61,1027.26,40.02
1/20/2022 3:00,499.7,12390.14,303.98,61.01,0.03,75.34,1075.96,1168.2,40.02
1/20/2022 4:00,499.7,10787.96,257.49,70.6,0.65,71.53,928.35,1008.49,27.61
1/20/2022 5:00,499.7,9613.04,216.36,80.2,2.12,70.57,823.01,909.68,23.05
1/20/2022 6:00,499.7,8758.54,173.45,102.82,5.19,72.48,758.18,847.65,20.77
1/20/2022 7:00,393.3,2883.91,51.41,95.96,20.74,158.31,343.62,371.2,0.66
1/20/2022 8:00,340.9,2216.34,42.02,94.59,30.04,173.57,290.73,314.36,0.3
1/20/2022 9:00,336.9,2082.82,42.47,101.45,34.69,205.99,286.74,311.52,0.45
1/20/2022 10:00,408.2,3524.78,87.62,111.04,16.63,162.12,361.36,409.89,17.23
1/20/2022 11:00,475.8,6034.85,169.87,115.16,4.6,108.72,463.83,545.89,34.45
1/20/2022 12:00,499.7,8331.3,253.92,116.53,0.64,102.04,535.25,639.65,46.61
1/20/2022 13:00,499.7,10467.53,329.02,117.9,0.01,125.89,613.82,742.43,71.94
1/20/2022 14:00,499.7,12176.51,368.36,115.16,0,137.33,724.72,881.27,88.16
1/20/2022 15:00,499.7,13031.01,368.36,109.67,0,129.7,832.91,1002.5,83.09
1/20/2022 16:00,499.7,12603.76,329.02,101.45,0,110.63,859.21,1025.08,69.92
1/20/2022 17:00,499.7,12176.51,293.25,93.22,0,108.72,869.42,1029.7,70.93
1/20/2022 18:00,499.7,11535.64,271.8,89.11,0,106.81,860.67,1006.05,66.88
1/20/2022 19:00,499.7,10147.09,239.61,87.05,0,104.9,781.68,897.25,59.78
1/20/2022 20:00,499.7,10147.09,239.61,89.11,0,127.79,799.75,906.94,71.94
1/20/2022 21:00,499.7,12283.33,300.41,94.59,0,158.31,957.63,1074.13,89.17
1/20/2022 22:00,499.7,14739.99,361.2,101.45,0,183.11,1160.48,1281.63,102.34
1/20/2022 23:00,499.7,15167.24,371.93,102.82,0,192.64,1226.47,1328.99,105.38
1/21/2022 0:00,499.7,14526.37,354.05,98.71,0,158.31,1197.75,1250.43,79.04
1/21/2022 1:00,499.7,13671.88,332.59,90.48,0,73.43,1120.53,1143.15,23.56
1/21/2022 2:00,499.7,14526.37,371.93,86.37,0,65.8,1181.15,1214.72,25.08
1/21/2022 3:00,499.7,16448.97,464.92,90.48,0.02,76.29,1292.28,1340.76,30.4
1/21/2022 4:00,499.7,13885.5,404.12,90.48,0.35,88.69,1097.82,1164,28.12
1/21/2022 5:00,499.7,12603.76,354.05,98.71,2.1,86.78,972.76,1060.38,27.11
1/21/2022 6:00,499.7,11642.46,275.37,157.65,10.01,85.83,895.86,990.02,28.63
1/21/2022 7:00,296.9,2162.93,58.11,98.71,37.91,226.97,247.24,268.99,0.48
1/21/2022 8:00,230.8,1401.9,29.95,81.57,60.08,179.29,180.56,196.6,0.74
1/21/2022 9:00,221.7,1241.68,17.88,72.66,78.68,146.87,171.39,185.93,1.52
1/21/2022 10:00,260.5,1895.9,19.89,85.68,62.94,106.81,210.51,235.13,11.15
1/21/2022 11:00,330.9,3231.05,34.87,115.16,25.75,75.34,280.71,322.49,23.81
1/21/2022 12:00,390.4,4432.68,62.58,128.87,3.44,61.04,340.7,394.51,29.39
1/21/2022 13:00,447.5,5767.82,104.61,126.12,0.03,61.04,420.91,491.87,33.94
1/21/2022 14:00,499.7,6942.75,128.75,119.27,0,62.94,519.68,613.87,35.46
1/21/2022 15:00,499.7,7370,126.96,112.41,0,59.13,592.7,699.89,30.91
1/21/2022 16:00,499.7,7156.37,111.76,104.19,0,50.07,610.94,720.91,24.32
1/21/2022 17:00,499.7,6729.13,101.03,100.08,0,40.05,592.89,698.22,15.96
1/21/2022 18:00,499.7,5126.95,59.9,100.08,0.24,28.85,500.47,575.07,8.36
1/21/2022 19:00,425.4,2483.37,0,59.63,75.82,30.52,387.48,415.3,2.75
1/21/2022 20:00,409.6,1869.2,0,32.9,104.43,29.8,363.53,381.11,1.63
1/21/2022 21:00,353.0,1468.66,0,22.96,100.14,25.51,302.94,315.37,1.39
1/21/2022 22:00,275.4,1068.12,0,19.19,89.41,30.52,225.59,233.2,0.25
1/21/2022 23:00,242.3,894.55,0,18.51,77.25,31.95,192.15,197.66,0.28
1/22/2022 0:00,227.4,801.09,0,18.51,74.39,31.95,177.15,181.84,0.97
1/22/2022 1:00,224.2,854.49,0,21.25,77.96,30.99,173.96,178.93,2.28
1/22/2022 2:00,224.9,1028.06,0,28.45,73.67,30.28,174.6,181.02,3.77
1/22/2022 3:00,219.1,1148.22,0.06,34.96,62.94,32.42,168.78,175.67,4.24
1/22/2022 4:00,221.5,1174.93,0.35,36.33,61.51,33.86,171.17,177.88,4.18
1/22/2022 5:00,226.1,1201.63,0.52,35.99,61.51,33.86,175.82,182.35,4.24
1/22/2022 6:00,220.9,1188.28,0.42,33.93,60.08,33.86,170.62,176.45,4.24
1/22/2022 7:00,209.2,1108.17,0.58,29.13,71.53,33.38,158.77,163.27,3.74
1/22/2022 8:00,198.4,988.01,1.09,24.33,80.82,30.52,147.31,151.07,4.02
1/22/2022 9:00,183.7,841.14,1.23,19.88,87.26,27.18,118.8,121.95,4.43
1/22/2022 10:00,161.9,674.25,1.1,17.82,91.55,24.56,76.65,79.32,4.56
1/22/2022 11:00,140.0,607.49,0.71,20.22,88.69,24.32,51.32,54.13,4.88
1/22/2022 12:00,106.3,580.79,0.17,22.96,84.4,24.32,37.65,40.78,5.19
1/22/2022 13:00,114.8,594.14,0,24.68,80.11,26.46,41.11,44.86,5.38
1/22/2022 14:00,154.2,640.87,0,25.02,76.53,29.33,61.78,66.23,5.51
1/22/2022 15:00,164.9,694.27,0,25.02,74.39,30.52,82.46,87.14,5.38
1/22/2022 16:00,170.5,761.03,0,24.33,72.24,29.8,93.26,97.81,4.94
1/22/2022 17:00,172.7,814.44,0,25.02,68.66,29.8,97.46,102.07,4.31
1/22/2022 18:00,176.2,841.14,0,24.68,67.23,29.09,104.39,108.35,3.36
1/22/2022 19:00,181.5,854.49,0,22.96,66.52,27.89,114.62,117.42,2.63
1/22/2022 20:00,188.3,907.9,0,21.42,65.09,27.18,127.75,130.4,2.6
1/22/2022 21:00,192.2,961.3,0,21.25,60.8,28.13,135.25,137.96,2.63
1/22/2022 22:00,193.8,1028.06,0,23.31,50.78,28.13,138.33,142.11,2.91
1/22/2022 23:00,195.2,1121.52,0.01,27.42,38.98,28.85,141.07,146.89,3.51
1/23/2022 0:00,197.5,1241.68,0.09,33.93,26.46,32.42,145.54,154.04,4.88
1/24/2022 1:00,189.9,2056.12,24.59,34.27,0.01,29.09,130.78,155.47,10.26
1/24/2022 2:00,231.3,2883.91,53.64,35.64,0,40.05,181.04,218.78,15.96
1/24/2022 3:00,263.1,3578.19,84.94,35.99,0.54,47.21,213.12,260.18,19
1/24/2022 4:00,267.3,3738.4,95.67,36.67,3.17,51.98,217.38,270.5,19.76
1/24/2022 5:00,295.8,4058.84,95.67,46.61,7.24,60.08,246.19,308.64,21.28
1/24/2022 6:00,309.6,3952.03,70.63,64.43,15.91,64.85,259.13,322.51,22.04
1/24/2022 7:00,170.7,1255.04,9.72,33.24,63.66,52.45,93.66,108.8,6.21
1/24/2022 8:00,156.4,921.25,5.2,22.96,80.11,40.53,66.03,75.82,4.94
1/24/2022 9:00,153.7,867.84,4.53,22.28,87.26,39.58,60.73,70.17,5.57
1/24/2022 10:00,169.6,1482.01,11.85,44.55,59.37,45.3,91.47,112.2,13.93
1/24/2022 11:00,198.9,2616.88,33.53,75.4,21.46,53.88,148.31,189.77,25.33
1/24/2022 12:00,246.9,3738.4,70.63,89.11,3.17,59.6,196.77,256.39,31.41
1/24/2022 13:00,307.8,4806.52,106.39,90.48,0.03,67.71,257.39,338.43,36.48
1/24/2022 14:00,362.9,5393.98,110.86,85,0,65.8,313,414.53,34.96
1/24/2022 15:00,384.6,5340.58,97.45,72.66,0,57.22,334.89,444.8,27.87
1/24/2022 16:00,391.1,5126.95,85.83,59.63,0,50.07,341.41,449.46,22.55
1/24/2022 17:00,399.7,5020.14,84.04,51.41,0,45.78,350.07,458.12,20.52
1/24/2022 18:00,367.0,4592.9,79.57,45.93,0,36.72,317.05,413.91,15.33
1/24/2022 19:00,296.1,3685,63.48,42.16,0,26.7,246.48,319.13,9.63
1/24/2022 20:00,255.2,3044.13,48.73,38.73,0,23.84,205.17,262.45,8.36
1/24/2022 21:00,236.6,2696.99,39.79,35.3,0,23.37,186.43,235.79,8.11
1/24/2022 22:00,223.5,2429.96,33.53,32.22,0,22.89,173.2,214.64,7.85
1/24/2022 23:00,207.6,2162.93,27.49,31.53,0,21.93,157.17,188.84,7.28
1/25/2022 0:00,196.3,2002.72,22.58,33.93,0.01,22.89,143.19,167.64,7.22
1/25/2022 1:00,196.7,2056.12,21.9,40.1,0.03,28.13,144.09,168.54,9.12
1/25/2022 2:00,238.1,2750.4,43.36,44.55,0,38.62,187.93,226.12,13.93
1/25/2022 3:00,277.1,3471.37,71.53,47.3,0.96,47.21,227.34,278.1,16.97
1/25/2022 4:00,299.7,3845.21,84.04,49.35,5.32,53.88,250.14,308.83,18.49
1/25/2022 5:00,310.4,3791.81,71.53,57.58,13.23,59.13,259.99,323.34,20.52
1/25/2022 6:00,282.9,3124.24,41.57,63.75,31.83,62.94,233.12,288.55,21.03
1/25/2022 7:00,160.4,1068.12,4.97,25.36,94.41,37.19,73.67,86.96,6.9
1/25/2022 8:00,140.1,867.84,2.6,17.82,104.43,28.13,51.37,59.56,5.32
1/25/2022 9:00,136.0,854.49,2.01,18.34,104.43,28.61,49.71,57.14,5.45
1/25/2022 10:00,158.9,1214.98,4.58,34.62,82.25,38.15,70.83,84.49,10.51
1/25/2022 11:00,177.2,1815.8,9.05,62.38,46.49,47.68,106.27,130.04,17.48
1/25/2022 12:00,191.6,2376.56,14.98,89.11,11.44,50.54,134.13,165.81,23.05
1/25/2022 13:00,214.1,2857.21,28.61,91.85,0.13,52.93,163.71,204.23,28.88
1/25/2022 14:00,239.2,3017.43,29.5,83.63,0.01,51.5,189.05,237.49,28.88
1/25/2022 15:00,249.2,2883.91,20.79,76.09,0.07,45.78,199.18,249.94,23.05
1/25/2022 16:00,259.7,2803.8,16.09,69.92,0.17,40.53,209.72,261.42,17.48
1/25/2022 17:00,281.6,2937.32,17.66,66.49,0.11,38.15,231.81,287.69,14.44
1/25/2022 18:00,283.7,2830.51,17.21,63.06,0.12,31.95,233.92,286.55,10.51
1/25/2022 19:00,260.1,2403.26,11.73,58.26,0.34,24.08,210.13,251.11,6.78
1/25/2022 20:00,246.6,2082.82,6.15,52.09,1.15,21.7,196.53,230.06,5.76
1/25/2022 21:00,243.5,1895.9,3.69,46.61,2.15,20.98,193.42,223.23,5.45
1/25/2022 22:00,244.0,1842.5,3.3,42.16,2.3,20.98,193.94,221.89,5.38
1/25/2022 23:00,247.7,1842.5,4.36,39.41,1.48,21.46,197.6,224.15,5.57
1/26/2022 0:00,253.2,1895.9,7.93,38.04,0.47,23.6,203.19,228.81,6.21
1/26/2022 1:00,273.6,2189.64,18.55,38.04,0.06,30.04,223.81,253.39,8.99
1/26/2022 2:00,314.5,2857.21,42.02,38.73,0,39.1,264.16,304.68,13.17
1/26/2022 3:00,340.0,3417.97,67.06,39.41,0.68,46.25,289.85,338.28,16.09
1/26/2022 4:00,335.1,3391.27,68.84,40.78,4.56,52.45,284.92,333.35,16.09
1/26/2022 5:00,327.8,3150.94,51.41,46.61,13.23,58.17,277.51,325.48,16.47
1/26/2022 6:00,297.2,2510.07,26.38,49.35,33.97,61.99,247.6,287.66,15.71
1/26/2022 7:00,198.9,1228.33,4.41,22.96,120.16,49.11,148.3,163.82,2.22
1/26/2022 8:00,183.6,1028.06,2.63,16.45,135.9,41.48,118.6,129.36,1.68
1/26/2022 9:00,172.2,921.25,2.01,16.11,128.75,39.58,96.53,105.01,2.6
1/26/2022 10:00,174.8,1081.47,3.16,26.39,114.44,47.21,101.61,112.64,6.27
1/26/2022 11:00,189.9,1508.71,4.81,49.35,86.55,54.36,130.83,149.57,12.16
1/26/2022 12:00,192.3,1789.09,2.71,71.97,48.64,52.93,135.46,158.39,16.97
1/26/2022 13:00,217.1,2189.64,1.05,90.48,22.17,53.88,166.77,198.03,23.31
1/26/2022 14:00,211.6,2296.45,2.46,82.94,7.51,47.68,161.23,199.53,25.08
